id,date,year_week,product_number,reporterhq_id,prod_category,specs,display_size,segment,sales_units,inventory_units
202318-242802,2023-05-06,202318,242802,15,Conan,3868,13.3,Premium,0.0,19.0
202318-242802,2023-05-06,202318,242802,93,Conan,3868,13.3,Premium,1.0,0.0
202224-243789,2022-06-18,202224,243789,15,Goku,59954,14.0,Core,6.0,57.0
202225-243789,2022-06-25,202225,243789,15,Goku,59954,14.0,Core,0.0,95.0
202226-243789,2022-07-02,202226,243789,15,Goku,59954,14.0,Core,18.0,67.0
202227-243789,2022-07-09,202227,243789,15,Goku,59954,14.0,Core,8.0,80.0
202228-243789,2022-07-16,202228,243789,15,Goku,59954,14.0,Core,8.0,125.0
202229-243789,2022-07-23,202229,243789,15,Goku,59954,14.0,Core,6.0,116.0
202230-243789,2022-07-30,202230,243789,15,Goku,59954,14.0,Core,8.0,103.0
202231-243789,2022-08-06,202231,243789,15,Goku,59954,14.0,Core,0.0,152.0
202232-243789,2022-08-13,202232,243789,15,Goku,59954,14.0,Core,54.0,71.0
202233-243789,2022-08-20,202233,243789,15,Goku,59954,14.0,Core,125.0,33.0
202234-243789,2022-08-27,202234,243789,15,Goku,59954,14.0,Core,12.0,15.0
202235-243789,2022-09-03,202235,243789,15,Goku,59954,14.0,Core,6.0,8.0
202236-243789,2022-09-10,202236,243789,15,Goku,59954,14.0,Core,75.0,7.0
202237-243789,2022-09-17,202237,243789,15,Goku,59954,14.0,Core,54.0,8.0
202238-243789,2022-09-24,202238,243789,15,Goku,59954,14.0,Core,0.0,
202239-243789,2022-10-01,202239,243789,15,Goku,59954,14.0,Core,42.0,32.0
202240-243789,2022-10-08,202240,243789,15,Goku,59954,14.0,Core,0.0,71.0
202241-243789,2022-10-15,202241,243789,15,Goku,59954,14.0,Core,0.0,151.0
202242-243789,2022-10-22,202242,243789,15,Goku,59954,14.0,Core,19.0,187.0
202243-243789,2022-10-29,202243,243789,15,Goku,59954,14.0,Core,106.0,94.0
202244-243789,2022-11-05,202244,243789,15,Goku,59954,14.0,Core,104.0,58.0
202245-243789,2022-11-12,202245,243789,15,Goku,59954,14.0,Core,57.0,30.0
202246-243789,2022-11-19,202246,243789,15,Goku,59954,14.0,Core,6.0,21.0
202247-243789,2022-11-26,202247,243789,15,Goku,59954,14.0,Core,56.0,26.0
202248-243789,2022-12-03,202248,243789,15,Goku,59954,14.0,Core,0.0,49.0
202249-243789,2022-12-10,202249,243789,15,Goku,59954,14.0,Core,0.0,101.0
202250-243789,2022-12-17,202250,243789,15,Goku,59954,14.0,Core,9.0,87.0
202251-243789,2022-12-24,202251,243789,15,Goku,59954,14.0,Core,0.0,92.0
202252-243789,2022-12-31,202252,243789,15,Goku,59954,14.0,Core,0.0,153.0
202301-243789,2023-01-07,202301,243789,15,Goku,59954,14.0,Core,28.0,110.0
202302-243789,2023-01-14,202302,243789,15,Goku,59954,14.0,Core,5.0,118.0
202303-243789,2023-01-21,202303,243789,15,Goku,59954,14.0,Core,0.0,195.0
202304-243789,2023-01-28,202304,243789,15,Goku,59954,14.0,Core,32.0,146.0
202305-243789,2023-02-04,202305,243789,15,Goku,59954,14.0,Core,132.0,85.0
202306-243789,2023-02-11,202306,243789,15,Goku,59954,14.0,Core,37.0,76.0
202307-243789,2023-02-18,202307,243789,15,Goku,59954,14.0,Core,0.0,111.0
202308-243789,2023-02-25,202308,243789,15,Goku,59954,14.0,Core,38.0,57.0
202309-243789,2023-03-04,202309,243789,15,Goku,59954,14.0,Core,47.0,38.0
202310-243789,2023-03-11,202310,243789,15,Goku,59954,14.0,Core,43.0,36.0
202311-243789,2023-03-18,202311,243789,15,Goku,59954,14.0,Core,0.0,58.0
202312-243789,2023-03-25,202312,243789,15,Goku,59954,14.0,Core,2.0,114.0
202313-243789,2023-04-01,202313,243789,15,Goku,59954,14.0,Core,26.0,75.0
202314-243789,2023-04-08,202314,243789,15,Goku,59954,14.0,Core,46.0,82.0
202315-243789,2023-04-15,202315,243789,15,Goku,59954,14.0,Core,60.0,137.0
202316-243789,2023-04-22,202316,243789,15,Goku,59954,14.0,Core,32.0,88.0
202317-243789,2023-04-29,202317,243789,15,Goku,59954,14.0,Core,1.0,91.0
202318-243789,2023-05-06,202318,243789,15,Goku,59954,14.0,Core,19.0,92.0
202043-245763,2020-10-24,202043,245763,24,Clover,118941,14.0,Core,1.0,15.0
202044-245763,2020-10-31,202044,245763,24,Clover,118941,14.0,Core,3.0,30.0
202045-245763,2020-11-07,202045,245763,24,Clover,118941,14.0,Core,6.0,64.0
202046-245763,2020-11-14,202046,245763,24,Clover,118941,14.0,Core,12.0,71.0
202047-245763,2020-11-21,202047,245763,24,Clover,118941,14.0,Core,23.0,76.0
202048-245763,2020-11-28,202048,245763,24,Clover,118941,14.0,Core,35.0,58.0
202049-245763,2020-12-05,202049,245763,24,Clover,118941,14.0,Core,27.0,73.0
202050-245763,2020-12-12,202050,245763,24,Clover,118941,14.0,Core,35.0,132.0
202051-245763,2020-12-19,202051,245763,24,Clover,118941,14.0,Core,74.0,64.0
202052-245763,2020-12-26,202052,245763,24,Clover,118941,14.0,Core,66.0,35.0
202053-245763,2021-01-02,202053,245763,24,Clover,118941,14.0,Core,43.0,26.0
202101-245763,2021-01-09,202101,245763,24,Clover,118941,14.0,Core,28.0,34.0
202102-245763,2021-01-16,202102,245763,24,Clover,118941,14.0,Core,31.0,62.0
202103-245763,2021-01-23,202103,245763,24,Clover,118941,14.0,Core,41.0,128.0
202104-245763,2021-01-30,202104,245763,24,Clover,118941,14.0,Core,72.0,71.0
202105-245763,2021-02-06,202105,245763,24,Clover,118941,14.0,Core,50.0,55.0
202106-245763,2021-02-13,202106,245763,24,Clover,118941,14.0,Core,58.0,59.0
202107-245763,2021-02-20,202107,245763,24,Clover,118941,14.0,Core,90.0,32.0
202108-245763,2021-02-27,202108,245763,24,Clover,118941,14.0,Core,49.0,25.0
202109-245763,2021-03-06,202109,245763,24,Clover,118941,14.0,Core,44.0,34.0
202110-245763,2021-03-13,202110,245763,24,Clover,118941,14.0,Core,41.0,49.0
202111-245763,2021-03-20,202111,245763,24,Clover,118941,14.0,Core,73.0,24.0
202112-245763,2021-03-27,202112,245763,24,Clover,118941,14.0,Core,55.0,14.0
202113-245763,2021-04-03,202113,245763,24,Clover,118941,14.0,Core,59.0,13.0
202114-245763,2021-04-10,202114,245763,24,Clover,118941,14.0,Core,43.0,21.0
202115-245763,2021-04-17,202115,245763,24,Clover,118941,14.0,Core,86.0,42.0
202116-245763,2021-04-24,202116,245763,24,Clover,118941,14.0,Core,76.0,20.0
202117-245763,2021-05-01,202117,245763,24,Clover,118941,14.0,Core,121.0,12.0
202118-245763,2021-05-08,202118,245763,24,Clover,118941,14.0,Core,81.0,11.0
202119-245763,2021-05-15,202119,245763,24,Clover,118941,14.0,Core,55.0,17.0
202120-245763,2021-05-22,202120,245763,24,Clover,118941,14.0,Core,114.0,35.0
202121-245763,2021-05-29,202121,245763,24,Clover,118941,14.0,Core,100.0,74.0
202122-245763,2021-06-05,202122,245763,24,Clover,118941,14.0,Core,141.0,44.0
202123-245763,2021-06-12,202123,245763,24,Clover,118941,14.0,Core,101.0,34.0
202124-245763,2021-06-19,202124,245763,24,Clover,118941,14.0,Core,10.0,44.0
202125-245763,2021-06-26,202125,245763,24,Clover,118941,14.0,Core,19.0,81.0
202126-245763,2021-07-03,202126,245763,24,Clover,118941,14.0,Core,71.0,39.0
202127-245763,2021-07-10,202127,245763,24,Clover,118941,14.0,Core,59.0,20.0
202128-245763,2021-07-17,202128,245763,24,Clover,118941,14.0,Core,43.0,14.0
202129-245763,2021-07-24,202129,245763,24,Clover,118941,14.0,Core,20.0,18.0
202130-245763,2021-07-31,202130,245763,24,Clover,118941,14.0,Core,16.0,32.0
202131-245763,2021-08-07,202131,245763,24,Clover,118941,14.0,Core,10.0,66.0
202132-245763,2021-08-14,202132,245763,24,Clover,118941,14.0,Core,33.0,34.0
202133-245763,2021-08-21,202133,245763,24,Clover,118941,14.0,Core,17.0,22.0
202134-245763,2021-08-28,202134,245763,24,Clover,118941,14.0,Core,9.0,24.0
202135-245763,2021-09-04,202135,245763,24,Clover,118941,14.0,Core,48.0,40.0
202136-245763,2021-09-11,202136,245763,24,Clover,118941,14.0,Core,31.0,52.0
202137-245763,2021-09-18,202137,245763,24,Clover,118941,14.0,Core,39.0,25.0
202138-245763,2021-09-25,202138,245763,24,Clover,118941,14.0,Core,18.0,12.0
202139-245763,2021-10-02,202139,245763,24,Clover,118941,14.0,Core,11.0,8.0
202140-245763,2021-10-09,202140,245763,24,Clover,118941,14.0,Core,2.0,10.0
202141-245763,2021-10-16,202141,245763,24,Clover,118941,14.0,Core,,18.0
202142-245763,2021-10-23,202142,245763,24,Clover,118941,14.0,Core,8.0,38.0
202143-245763,2021-10-30,202143,245763,24,Clover,118941,14.0,Core,20.0,19.0
202144-245763,2021-11-06,202144,245763,24,Clover,118941,14.0,Core,14.0,11.0
202145-245763,2021-11-13,202145,245763,24,Clover,118941,14.0,Core,11.0,10.0
202146-245763,2021-11-20,202146,245763,24,Clover,118941,14.0,Core,10.0,17.0
202147-245763,2021-11-27,202147,245763,24,Clover,118941,14.0,Core,8.0,34.0
202148-245763,2021-12-04,202148,245763,24,Clover,118941,14.0,Core,13.0,72.0
202149-245763,2021-12-11,202149,245763,24,Clover,118941,14.0,Core,32.0,44.0
202150-245763,2021-12-18,202150,245763,24,Clover,118941,14.0,Core,16.0,31.0
202151-245763,2021-12-25,202151,245763,24,Clover,118941,14.0,Core,9.0,
202152-245763,2022-01-01,202152,245763,24,Clover,118941,14.0,Core,6.0,66.0
202201-245763,2022-01-08,202201,245763,24,Clover,118941,14.0,Core,9.0,134.0
202202-245763,2022-01-15,202202,245763,24,Clover,118941,14.0,Core,49.0,
202203-245763,2022-01-22,202203,245763,24,Clover,118941,14.0,Core,26.0,39.0
202204-245763,2022-01-29,202204,245763,24,Clover,118941,14.0,Core,7.0,35.0
202205-245763,2022-02-05,202205,245763,24,Clover,118941,14.0,Core,13.0,20.0
202206-245763,2022-02-12,202206,245763,24,Clover,118941,14.0,Core,7.0,18.0
202207-245763,2022-02-19,202207,245763,24,Clover,118941,14.0,Core,4.0,28.0
202208-245763,2022-02-26,202208,245763,24,Clover,118941,14.0,Core,8.0,21.0
202209-245763,2022-03-05,202209,245763,24,Clover,118941,14.0,Core,4.0,29.0
202210-245763,2022-03-12,202210,245763,24,Clover,118941,14.0,Core,6.0,54.0
202211-245763,2022-03-19,202211,245763,24,Clover,118941,14.0,Core,7.0,71.0
202212-245763,2022-03-26,202212,245763,24,Clover,118941,14.0,Core,7.0,65.0
202213-245763,2022-04-02,202213,245763,24,Clover,118941,14.0,Core,4.0,98.0
202214-245763,2022-04-09,202214,245763,24,Clover,118941,14.0,Core,28.0,59.0
202215-245763,2022-04-16,202215,245763,24,Clover,118941,14.0,Core,20.0,33.0
202216-245763,2022-04-23,202216,245763,24,Clover,118941,14.0,Core,11.0,29.0
202217-245763,2022-04-30,202217,245763,24,Clover,118941,14.0,Core,1.0,43.0
202218-245763,2022-05-07,202218,245763,24,Clover,118941,14.0,Core,1.0,
202219-245763,2022-05-14,202219,245763,24,Clover,118941,14.0,Core,2.0,102.0
202220-245763,2022-05-21,202220,245763,24,Clover,118941,14.0,Core,8.0,144.0
202221-245763,2022-05-28,202221,245763,24,Clover,118941,14.0,Core,43.0,84.0
202222-245763,2022-06-04,202222,245763,24,Clover,118941,14.0,Core,9.0,73.0
202223-245763,2022-06-11,202223,245763,24,Clover,118941,14.0,Core,24.0,39.0
202224-245763,2022-06-18,202224,245763,24,Clover,118941,14.0,Core,15.0,18.0
202225-245763,2022-06-25,202225,245763,24,Clover,118941,14.0,Core,6.0,10.0
202226-245763,2022-07-02,202226,245763,24,Clover,118941,14.0,Core,1.0,9.0
202227-245763,2022-07-09,202227,245763,24,Clover,118941,14.0,Core,2.0,14.0
202228-245763,2022-07-16,202228,245763,24,Clover,118941,14.0,Core,0.0,28.0
202229-245763,2022-07-23,202229,245763,24,Clover,118941,14.0,Core,3.0,59.0
202230-245763,2022-07-30,202230,245763,24,Clover,118941,14.0,Core,1.0,92.0
202231-245763,2022-08-06,202231,245763,24,Clover,118941,14.0,Core,29.0,50.0
202232-245763,2022-08-13,202232,245763,24,Clover,118941,14.0,Core,10.0,38.0
202233-245763,2022-08-20,202233,245763,24,Clover,118941,14.0,Core,0.0,48.0
202234-245763,2022-08-27,202234,245763,24,Clover,118941,14.0,Core,1.0,76.0
202235-245763,2022-09-03,202235,245763,24,Clover,118941,14.0,Core,22.0,44.0
202236-245763,2022-09-10,202236,245763,24,Clover,118941,14.0,Core,7.0,37.0
202237-245763,2022-09-17,202237,245763,24,Clover,118941,14.0,Core,11.0,22.0
202238-245763,2022-09-24,202238,245763,24,Clover,118941,14.0,Core,0.0,21.0
202239-245763,2022-10-01,202239,245763,24,Clover,118941,14.0,Core,1.0,33.0
202240-245763,2022-10-08,202240,245763,24,Clover,118941,14.0,Core,11.0,17.0
202241-245763,2022-10-15,202241,245763,24,Clover,118941,14.0,Core,5.0,11.0
202242-245763,2022-10-22,202242,245763,24,Clover,118941,14.0,Core,0.0,13.0
202243-245763,2022-10-29,202243,245763,24,Clover,118941,14.0,Core,1.0,24.0
202244-245763,2022-11-05,202244,245763,24,Clover,118941,14.0,Core,0.0,50.0
202245-245763,2022-11-12,202245,245763,24,Clover,118941,14.0,Core,,58.0
202246-245763,2022-11-19,202246,245763,24,Clover,118941,14.0,Core,0.0,101.0
202247-245763,2022-11-26,202247,245763,24,Clover,118941,14.0,Core,23.0,67.0
202248-245763,2022-12-03,202248,245763,24,Clover,118941,14.0,Core,1.0,73.0
202249-245763,2022-12-10,202249,245763,24,Clover,118941,14.0,Core,1.0,73.0
202250-245763,2022-12-17,202250,245763,24,Clover,118941,14.0,Core,25.0,38.0
202251-245763,2022-12-24,202251,245763,24,Clover,118941,14.0,Core,11.0,23.0
202252-245763,2022-12-31,202252,245763,24,Clover,118941,14.0,Core,1.0,22.0
202301-245763,2023-01-07,202301,245763,24,Clover,118941,14.0,Core,1.0,36.0
202302-245763,2023-01-14,202302,245763,24,Clover,118941,14.0,Core,14.0,16.0
202303-245763,2023-01-21,202303,245763,24,Clover,118941,14.0,Core,6.0,7.0
202304-245763,2023-01-28,202304,245763,24,Clover,118941,14.0,Core,4.0,3.0
202305-245763,2023-02-04,202305,245763,24,Clover,118941,14.0,Core,1.0,3.0
202306-245763,2023-02-11,202306,245763,24,Clover,118941,14.0,Core,1.0,5.0
202307-245763,2023-02-18,202307,245763,24,Clover,118941,14.0,Core,0.0,11.0
202308-245763,2023-02-25,202308,245763,24,Clover,118941,14.0,Core,0.0,22.0
202309-245763,2023-03-04,202309,245763,24,Clover,118941,14.0,Core,0.0,46.0
202310-245763,2023-03-11,202310,245763,24,Clover,118941,14.0,Core,0.0,61.0
202311-245763,2023-03-18,202311,245763,24,Clover,118941,14.0,Core,6.0,53.0
202312-245763,2023-03-25,202312,245763,24,Clover,118941,14.0,Core,6.0,45.0
202313-245763,2023-04-01,202313,245763,24,Clover,118941,14.0,Core,13.0,26.0
202314-245763,2023-04-08,202314,245763,24,Clover,118941,14.0,Core,3.0,22.0
202315-245763,2023-04-15,202315,245763,24,Clover,118941,14.0,Core,6.0,15.0
202316-245763,2023-04-22,202316,245763,24,Clover,118941,14.0,Core,0.0,18.0
202317-245763,2023-04-29,202317,245763,24,Clover,118941,14.0,Core,0.0,32.0
202318-245763,2023-05-06,202318,245763,24,Clover,118941,14.0,Core,0.0,67.0
202036-246750,2020-09-05,202036,246750,3,Clover,116040,14.0,Core,,47.0
202037-246750,2020-09-12,202037,246750,3,Clover,116040,14.0,Core,2.0,79.0
202038-246750,2020-09-19,202038,246750,3,Clover,116040,14.0,Core,0.0,109.0
202039-246750,2020-09-26,202039,246750,3,Clover,116040,14.0,Core,16.0,90.0
202040-246750,2020-10-03,202040,246750,3,Clover,116040,14.0,Core,23.0,56.0
202041-246750,2020-10-10,202041,246750,3,Clover,116040,14.0,Core,4.0,57.0
202042-246750,2020-10-17,202042,246750,3,Clover,116040,14.0,Core,10.0,45.0
202043-246750,2020-10-24,202043,246750,3,Clover,116040,14.0,Core,3.0,59.0
202044-246750,2020-10-31,202044,246750,3,Clover,116040,14.0,Core,17.0,69.0
202045-246750,2020-11-07,202045,246750,3,Clover,116040,14.0,Core,31.0,63.0
202046-246750,2020-11-14,202046,246750,3,Clover,116040,14.0,Core,20.0,95.0
202047-246750,2020-11-21,202047,246750,3,Clover,116040,14.0,Core,31.0,85.0
202048-246750,2020-11-28,202048,246750,3,Clover,116040,14.0,Core,19.0,92.0
202049-246750,2020-12-05,202049,246750,3,Clover,116040,14.0,Core,26.0,106.0
202050-246750,2020-12-12,202050,246750,3,Clover,116040,14.0,Core,16.0,141.0
202051-246750,2020-12-19,202051,246750,3,Clover,116040,14.0,Core,30.0,131.0
202052-246750,2020-12-26,202052,246750,3,Clover,116040,14.0,Core,24.0,139.0
202053-246750,2021-01-02,202053,246750,3,Clover,116040,14.0,Core,,116.0
202101-246750,2021-01-09,202101,246750,3,Clover,116040,14.0,Core,55.0,71.0
202102-246750,2021-01-16,202102,246750,3,Clover,116040,14.0,Core,59.0,33.0
202103-246750,2021-01-23,202103,246750,3,Clover,116040,14.0,Core,40.0,16.0
202104-246750,2021-01-30,202104,246750,3,Clover,116040,14.0,Core,19.0,10.0
202105-246750,2021-02-06,202105,246750,3,Clover,116040,14.0,Core,34.0,13.0
202106-246750,2021-02-13,202106,246750,3,Clover,116040,14.0,Core,58.0,24.0
202107-246750,2021-02-20,202107,246750,3,Clover,116040,14.0,Core,56.0,23.0
202108-246750,2021-02-27,202108,246750,3,Clover,116040,14.0,Core,43.0,39.0
202109-246750,2021-03-06,202109,246750,3,Clover,116040,14.0,Core,36.0,59.0
202110-246750,2021-03-13,202110,246750,3,Clover,116040,14.0,Core,41.0,60.0
202111-246750,2021-03-20,202111,246750,3,Clover,116040,14.0,Core,41.0,98.0
202112-246750,2021-03-27,202112,246750,3,Clover,116040,14.0,Core,37.0,86.0
202113-246750,2021-04-03,202113,246750,3,Clover,116040,14.0,Core,48.0,84.0
202114-246750,2021-04-10,202114,246750,3,Clover,116040,14.0,Core,75.0,67.0
202115-246750,2021-04-17,202115,246750,3,Clover,116040,14.0,Core,51.0,91.0
202116-246750,2021-04-24,202116,246750,3,Clover,116040,14.0,Core,89.0,50.0
202117-246750,2021-05-01,202117,246750,3,Clover,116040,14.0,Core,99.0,29.0
202118-246750,2021-05-08,202118,246750,3,Clover,116040,14.0,Core,81.0,17.0
202119-246750,2021-05-15,202119,246750,3,Clover,116040,14.0,Core,62.0,17.0
202120-246750,2021-05-22,202120,246750,3,Clover,116040,14.0,Core,98.0,28.0
202121-246750,2021-05-29,202121,246750,3,Clover,116040,14.0,Core,131.0,14.0
202122-246750,2021-06-05,202122,246750,3,Clover,116040,14.0,Core,72.0,10.0
202123-246750,2021-06-12,202123,246750,3,Clover,116040,14.0,Core,31.0,13.0
202124-246750,2021-06-19,202124,246750,3,Clover,116040,14.0,Core,0.0,26.0
202125-246750,2021-06-26,202125,246750,3,Clover,116040,14.0,Core,4.0,56.0
202126-246750,2021-07-03,202126,246750,3,Clover,116040,14.0,Core,0.0,61.0
202127-246750,2021-07-10,202127,246750,3,Clover,116040,14.0,Core,2.0,
202128-246750,2021-07-17,202128,246750,3,Clover,116040,14.0,Core,1.0,142.0
202129-246750,2021-07-24,202129,246750,3,Clover,116040,14.0,Core,1.0,209.0
202130-246750,2021-07-31,202130,246750,3,Clover,116040,14.0,Core,26.0,174.0
202131-246750,2021-08-07,202131,246750,3,Clover,116040,14.0,Core,53.0,96.0
202132-246750,2021-08-14,202132,246750,3,Clover,116040,14.0,Core,15.0,73.0
202133-246750,2021-08-21,202133,246750,3,Clover,116040,14.0,Core,9.0,62.0
202134-246750,2021-08-28,202134,246750,3,Clover,116040,14.0,Core,17.0,37.0
202135-246750,2021-09-04,202135,246750,3,Clover,116040,14.0,Core,10.0,36.0
202136-246750,2021-09-11,202136,246750,3,Clover,116040,14.0,Core,6.0,46.0
202137-246750,2021-09-18,202137,246750,3,Clover,116040,14.0,Core,5.0,68.0
202138-246750,2021-09-25,202138,246750,3,Clover,116040,14.0,Core,13.0,49.0
202139-246750,2021-10-02,202139,246750,3,Clover,116040,14.0,Core,1.0,59.0
202140-246750,2021-10-09,202140,246750,3,Clover,116040,14.0,Core,14.0,40.0
202141-246750,2021-10-16,202141,246750,3,Clover,116040,14.0,Core,8.0,29.0
202142-246750,2021-10-23,202142,246750,3,Clover,116040,14.0,Core,0.0,36.0
202143-246750,2021-10-30,202143,246750,3,Clover,116040,14.0,Core,2.0,65.0
202144-246750,2021-11-06,202144,246750,3,Clover,116040,14.0,Core,16.0,43.0
202145-246750,2021-11-13,202145,246750,3,Clover,116040,14.0,Core,1.0,46.0
202146-246750,2021-11-20,202146,246750,3,Clover,116040,14.0,Core,1.0,60.0
202147-246750,2021-11-27,202147,246750,3,Clover,116040,14.0,Core,18.0,34.0
202148-246750,2021-12-04,202148,246750,3,Clover,116040,14.0,Core,7.0,29.0
202149-246750,2021-12-11,202149,246750,3,Clover,116040,14.0,Core,0.0,29.0
202150-246750,2021-12-18,202150,246750,3,Clover,116040,14.0,Core,1.0,46.0
202151-246750,2021-12-25,202151,246750,3,Clover,116040,14.0,Core,0.0,83.0
202152-246750,2022-01-01,202152,246750,3,Clover,116040,14.0,Core,26.0,45.0
202201-246750,2022-01-08,202201,246750,3,Clover,116040,14.0,Core,7.0,35.0
202202-246750,2022-01-15,202202,246750,3,Clover,116040,14.0,Core,5.0,28.0
202203-246750,2022-01-22,202203,246750,3,Clover,116040,14.0,Core,1.0,39.0
202204-246750,2022-01-29,202204,246750,3,Clover,116040,14.0,Core,16.0,18.0
202205-246750,2022-02-05,202205,246750,3,Clover,116040,14.0,Core,7.0,8.0
202206-246750,2022-02-12,202206,246750,3,Clover,116040,14.0,Core,3.0,4.0
202207-246750,2022-02-19,202207,246750,3,Clover,116040,14.0,Core,1.0,4.0
202208-246750,2022-02-26,202208,246750,3,Clover,116040,14.0,Core,0.0,6.0
202209-246750,2022-03-05,202209,246750,3,Clover,116040,14.0,Core,0.0,14.0
202210-246750,2022-03-12,202210,246750,3,Clover,116040,14.0,Core,0.0,31.0
202211-246750,2022-03-19,202211,246750,3,Clover,116040,14.0,Core,0.0,66.0
202212-246750,2022-03-26,202212,246750,3,Clover,116040,14.0,Core,12.0,48.0
202213-246750,2022-04-02,202213,246750,3,Clover,116040,14.0,Core,13.0,28.0
202214-246750,2022-04-09,202214,246750,3,Clover,116040,14.0,Core,9.0,14.0
202215-246750,2022-04-16,202215,246750,3,Clover,116040,14.0,Core,3.0,9.0
202216-246750,2022-04-23,202216,246750,3,Clover,116040,14.0,Core,0.0,11.0
202217-246750,2022-04-30,202217,246750,3,Clover,116040,14.0,Core,0.0,20.0
202218-246750,2022-05-07,202218,246750,3,Clover,116040,14.0,Core,1.0,42.0
202219-246750,2022-05-14,202219,246750,3,Clover,116040,14.0,Core,3.0,38.0
202220-246750,2022-05-21,202220,246750,3,Clover,116040,14.0,Core,1.0,58.0
202221-246750,2022-05-28,202221,246750,3,Clover,116040,14.0,Core,19.0,29.0
202222-246750,2022-06-04,202222,246750,3,Clover,116040,14.0,Core,7.0,19.0
202223-246750,2022-06-11,202223,246750,3,Clover,116040,14.0,Core,0.0,20.0
